Image,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2144disease3,0.3696712553501129,0.316986620426178,0.25382640957832336,0.1444411426782608,0.5835105180740356,0.135457381606102,0.23668570816516876,0.1477055549621582,1.010762095451355,0.09345372021198273,0.4748763144016266,0.7117375135421753,0.16805171966552734,0.21427832543849945,0.24782715737819672,0.16843929886817932,0.37172025442123413,0.41321197152137756,0.09149615466594696,0.3217014968395233,0.1257425844669342,0.5701596140861511,0.4345839321613312,0.30917051434516907,0.05538959056138992,0.625077486038208,0.3059135675430298,0.35585901141166687,0.47780123353004456,0.23253133893013,0.5648147463798523,0.35866662859916687,0.1429484635591507,0.07636262476444244,0.6372829079627991,0.11226370930671692,0.45785340666770935,0.31200098991394043,0.6710747480392456,0.6934030652046204,0.3826674520969391,0.5626028180122375,0.7014553546905518,0.5864071249961853,0.33944472670555115,0.5176693797111511,0.9533915519714355,0.6895687580108643,0.27758103609085083,0.48879697918891907,0.9888400435447693,0.6110943555831909,0.3258366584777832,0.3994012475013733,0.1707947999238968,0.4382576048374176,0.1467452347278595,0.27375152707099915,0.4653205871582031,0.6068457961082458,0.52269446849823,0.9068743586540222,0.16285440325737,0.7645396590232849
2096late9,0.37127283215522766,0.2992928922176361,0.24551799893379211,0.1266079992055893,0.5868050456047058,0.09865665435791016,0.20829448103904724,0.13684958219528198,1.0098155736923218,0.08181621879339218,0.4670383036136627,0.7041449546813965,0.1631707400083542,0.21218609809875488,0.2213841825723648,0.1621805876493454,0.3531769812107086,0.41025274991989136,0.11424852907657623,0.3254494071006775,0.10942453145980835,0.5635053515434265,0.41880688071250916,0.3191467523574829,0.03857596963644028,0.6233072280883789,0.2908540964126587,0.37006890773773193,0.4726104736328125,0.20263811945915222,0.552807629108429,0.36470067501068115,0.1295510083436966,0.09238938242197037,0.6329420208930969,0.10808660835027695,0.44536319375038147,0.31390663981437683,0.6713965535163879,0.6839898824691772,0.38081520795822144,0.5626571178436279,0.7145785689353943,0.5673810243606567,0.3366889953613281,0.5049691200256348,0.9615877270698547,0.6962189674377441,0.2589973211288452,0.4799502491950989,0.9855871200561523,0.6178786754608154,0.32395875453948975,0.39558693766593933,0.1641317456960678,0.443847119808197,0.11723774671554565,0.25985074043273926,0.4509395956993103,0.5965240001678467,0.5255494117736816,0.9099210500717163,0.13734106719493866,0.7594736218452454
2093late11,0.3809252679347992,0.3299889862537384,0.2449435144662857,0.1394895762205124,0.586115837097168,0.13843871653079987,0.2457747608423233,0.15730507671833038,1.0258128643035889,0.093673937022686,0.4788607358932495,0.7083523273468018,0.1663544923067093,0.20673008263111115,0.2420634627342224,0.18273349106311798,0.3531070649623871,0.4172271490097046,0.0965394601225853,0.33678069710731506,0.1284635215997696,0.5706157088279724,0.42716196179389954,0.3050076961517334,0.06329025328159332,0.6309934854507446,0.30945220589637756,0.37860071659088135,0.5038133859634399,0.232084721326828,0.5805595517158508,0.3622458577156067,0.15774904191493988,0.08487192541360855,0.6358208060264587,0.1142829954624176,0.4539843201637268,0.32518574595451355,0.660980224609375,0.7140756845474243,0.3985607624053955,0.5709190964698792,0.7011006474494934,0.5725311636924744,0.33311381936073303,0.5052343606948853,0.957591712474823,0.704551100730896,0.2874061167240143,0.5047813057899475,0.9979979991912842,0.6210474967956543,0.35426607728004456,0.41212213039398193,0.17226314544677734,0.4567405581474304,0.14159347116947174,0.27642759680747986,0.45875126123428345,0.6204248666763306,0.5348800420761108,0.9075305461883545,0.16135954856872559,0.7682308554649353
2144disease2,0.36527377367019653,0.31499382853507996,0.2517239451408386,0.1442188322544098,0.5776500701904297,0.1446153074502945,0.2559957206249237,0.1498883068561554,1.0152134895324707,0.10644601285457611,0.4652773439884186,0.7014493942260742,0.17300909757614136,0.21738706529140472,0.24493415653705597,0.16898201406002045,0.3650834858417511,0.4115750193595886,0.08425179123878479,0.31586697697639465,0.13708458840847015,0.5653578639030457,0.42803090810775757,0.30069398880004883,0.0572783425450325,0.627924382686615,0.3045663833618164,0.36610913276672363,0.4922884404659271,0.23670412600040436,0.5637887120246887,0.3518199026584625,0.15014870464801788,0.07370292395353317,0.6242306232452393,0.12313728779554367,0.4631623923778534,0.31505656242370605,0.6638216376304626,0.6962119936943054,0.3912663459777832,0.5525417327880859,0.6797274351119995,0.5727075338363647,0.32599392533302307,0.5264967083930969,0.9553824663162231,0.6654357314109802,0.28368058800697327,0.4788919687271118,0.983799397945404,0.5996100306510925,0.3285486698150635,0.38014286756515503,0.17586423456668854,0.4228192865848541,0.15569281578063965,0.2722504138946533,0.4533597230911255,0.5998873114585876,0.5127708315849304,0.9023241400718689,0.17500457167625427,0.7553992867469788
2084late5,0.3843190670013428,0.3169493079185486,0.2503458857536316,0.1350797861814499,0.5876188278198242,0.1319638192653656,0.27025800943374634,0.14724458754062653,1.0171254873275757,0.09105206280946732,0.4748317301273346,0.7063621878623962,0.1661221832036972,0.21275468170642853,0.23490989208221436,0.17713192105293274,0.35381901264190674,0.41021281480789185,0.10490147769451141,0.3364052176475525,0.11525429785251617,0.5674501061439514,0.42658287286758423,0.3246849775314331,0.06031273305416107,0.6275098323822021,0.3052038550376892,0.36191126704216003,0.4798963963985443,0.2216908037662506,0.564670741558075,0.37124940752983093,0.149916410446167,0.09822575747966766,0.6260703206062317,0.11945885419845581,0.4490725100040436,0.3190951943397522,0.6631512641906738,0.7095240950584412,0.39477041363716125,0.5678290724754333,0.7102823257446289,0.5725653767585754,0.3351520597934723,0.5047199726104736,0.9519754648208618,0.7016818523406982,0.27409717440605164,0.4941566288471222,0.9938055276870728,0.6230441331863403,0.33260971307754517,0.40542322397232056,0.17178502678871155,0.4521869421005249,0.13593505322933197,0.26795122027397156,0.44588586688041687,0.5974831581115723,0.5325253009796143,0.908068835735321,0.16110841929912567,0.7573076486587524
2147disease11,0.3653293251991272,0.3100242614746094,0.24842368066310883,0.13296322524547577,0.5842984914779663,0.12647154927253723,0.2311583310365677,0.1379593163728714,1.0149072408676147,0.09068229049444199,0.4630829691886902,0.693449854850769,0.16117951273918152,0.2113988995552063,0.23591481149196625,0.16550293564796448,0.3701053261756897,0.40473419427871704,0.09598547965288162,0.31934377551078796,0.12672655284404755,0.5658226013183594,0.4198295772075653,0.3041651248931885,0.04654158279299736,0.6224904656410217,0.29935890436172485,0.35457801818847656,0.4809073209762573,0.22027011215686798,0.552483081817627,0.3563169240951538,0.14107206463813782,0.0812716856598854,0.6177036166191101,0.11232601851224899,0.44919225573539734,0.3066887855529785,0.6666578054428101,0.6791852116584778,0.3736013174057007,0.5435404181480408,0.680291473865509,0.5680309534072876,0.3282100558280945,0.5188314318656921,0.9543229937553406,0.6648983955383301,0.2672503590583801,0.47190871834754944,0.9777597188949585,0.6008865833282471,0.27603763341903687,0.37985724210739136,0.1590241938829422,0.4242037534713745,0.13564857840538025,0.261729896068573,0.4465869963169098,0.5868252515792847,0.518908679485321,0.903028130531311,0.16131973266601562,0.7493630051612854
2147disease2,0.37339887022972107,0.3256787657737732,0.2506718933582306,0.14064347743988037,0.5813611149787903,0.14192621409893036,0.17720457911491394,0.1558832973241806,1.0168883800506592,0.1127379834651947,0.4763602018356323,0.7184177041053772,0.16797833144664764,0.21830309927463531,0.2421349138021469,0.18081282079219818,0.34235650300979614,0.4146493673324585,0.1084010973572731,0.3323979675769806,0.12780031561851501,0.5718672275543213,0.4307277202606201,0.306385338306427,0.04721471667289734,0.6281397938728333,0.3053008019924164,0.38869765400886536,0.5059313774108887,0.22224541008472443,0.5684694051742554,0.36798959970474243,0.14817214012145996,0.12508054077625275,0.6381402015686035,0.11557861417531967,0.451858788728714,0.33168792724609375,0.6703915596008301,0.7011462450027466,0.3853936791419983,0.5655534267425537,0.7016971111297607,0.585858166217804,0.3429395258426666,0.4915488362312317,0.9687443971633911,0.6997911334037781,0.27737197279930115,0.4969852566719055,0.9914507865905762,0.6193050742149353,0.33970019221305847,0.4050798714160919,0.17708028852939606,0.44624218344688416,0.1418582648038864,0.2745301127433777,0.45963889360427856,0.6098211407661438,0.5272645950317383,0.9108289480209351,0.15640470385551453,0.7745776772499084
2051ready7,0.3712649941444397,0.29952579736709595,0.24223758280277252,0.12165079265832901,0.5874866247177124,0.10361441969871521,0.22416317462921143,0.1346796303987503,1.0197584629058838,0.11302414536476135,0.4689127206802368,0.695539116859436,0.14768445491790771,0.1989046335220337,0.21661241352558136,0.16025257110595703,0.3795810639858246,0.3841618001461029,0.09628064185380936,0.32205408811569214,0.0943417027592659,0.5680748224258423,0.4066731333732605,0.31514662504196167,0.046069346368312836,0.6201603412628174,0.287127822637558,0.3448704183101654,0.4759720265865326,0.20925815403461456,0.5563182830810547,0.34700945019721985,0.13307125866413116,0.06670088320970535,0.6150453686714172,0.10135024785995483,0.4490838050842285,0.30974268913269043,0.6641461253166199,0.6861633658409119,0.3558906316757202,0.5601551532745361,0.6950089335441589,0.5584163069725037,0.32228586077690125,0.5122007131576538,0.9521494507789612,0.6720245480537415,0.26144322752952576,0.46767136454582214,0.9800443053245544,0.6073973774909973,0.2620141804218292,0.38784754276275635,0.14412999153137207,0.427604079246521,0.12176799774169922,0.24477259814739227,0.42994576692581177,0.5798701643943787,0.5269529819488525,0.9019455313682556,0.1584615260362625,0.7499940991401672
2029ready20,0.37830546498298645,0.3029140830039978,0.23998913168907166,0.1146387830376625,0.5928183197975159,0.10731717199087143,0.21275299787521362,0.14929287135601044,1.009946584701538,0.10179565101861954,0.47031477093696594,0.7027539610862732,0.14849267899990082,0.19538524746894836,0.21913021802902222,0.1540989875793457,0.38669824600219727,0.40486159920692444,0.08961347490549088,0.3312149941921234,0.09401260316371918,0.5635865330696106,0.40433111786842346,0.32620903849601746,0.05302925035357475,0.6202572584152222,0.2932794988155365,0.3446499705314636,0.4577033817768097,0.21144594252109528,0.5512540340423584,0.35201674699783325,0.11687606573104858,0.06820297986268997,0.6292003393173218,0.09935155510902405,0.450600802898407,0.3015585243701935,0.6668800115585327,0.6868192553520203,0.3660346567630768,0.5612696409225464,0.7106388807296753,0.5619239807128906,0.32998859882354736,0.4994739294052124,0.9545720815658569,0.6926701664924622,0.263054758310318,0.478624552488327,0.9830247759819031,0.622496485710144,0.2356397807598114,0.393329918384552,0.15622664988040924,0.4394107460975647,0.11439774185419083,0.24995720386505127,0.44819435477256775,0.5829064846038818,0.5521993637084961,0.9064603447914124,0.15014207363128662,0.7486936450004578
2147disease10,0.3732894957065582,0.3225513696670532,0.249093160033226,0.14926791191101074,0.5779485702514648,0.1473160684108734,0.281198650598526,0.15770696103572845,1.028294324874878,0.11107224971055984,0.47323688864707947,0.7049660086631775,0.17363686859607697,0.21014392375946045,0.25651925802230835,0.19076132774353027,0.3486793041229248,0.40317076444625854,0.08253239840269089,0.3264661729335785,0.1378863900899887,0.5701259970664978,0.4306948184967041,0.3052079975605011,0.06360388547182083,0.6296875476837158,0.31251734495162964,0.34929224848747253,0.501822292804718,0.2514617443084717,0.5794256329536438,0.36791902780532837,0.1594664752483368,0.09698107838630676,0.6207014918327332,0.12412696331739426,0.4545569121837616,0.32280972599983215,0.6604304909706116,0.705485463142395,0.4006240665912628,0.5655004978179932,0.6868736743927002,0.5774818062782288,0.32630303502082825,0.499408483505249,0.9555206894874573,0.6878086924552917,0.3012267053127289,0.5000137686729431,1.0001647472381592,0.6118645071983337,0.2940905690193176,0.3906712830066681,0.18079349398612976,0.448949933052063,0.15290702879428864,0.2745091915130615,0.4615429937839508,0.6156183481216431,0.5278688669204712,0.9044864177703857,0.18165060877799988,0.7693626880645752
2147disease12,0.36533015966415405,0.32682034373283386,0.2424907237291336,0.14152079820632935,0.5817634463310242,0.1340027004480362,0.2542130649089813,0.16036275029182434,1.0203547477722168,0.10434825718402863,0.470502644777298,0.701088547706604,0.16914652287960052,0.20280005037784576,0.23897802829742432,0.18536075949668884,0.3571852147579193,0.40447041392326355,0.09853710234165192,0.3239644765853882,0.12725932896137238,0.565653383731842,0.42865806818008423,0.301440954208374,0.06287726014852524,0.6243873238563538,0.3079606592655182,0.3437810242176056,0.49878260493278503,0.2379881739616394,0.5611441731452942,0.3529379367828369,0.1455511748790741,0.076701819896698,0.6203998923301697,0.11701590567827225,0.45834970474243164,0.31082379817962646,0.6648502945899963,0.6961540579795837,0.37706416845321655,0.5571278929710388,0.6892471313476562,0.5679103136062622,0.31745457649230957,0.5029428005218506,0.9466755390167236,0.6709355711936951,0.2764660716056824,0.48342442512512207,0.9938859939575195,0.6080978512763977,0.26837268471717834,0.38017404079437256,0.16515079140663147,0.4276816248893738,0.1474270075559616,0.2610059082508087,0.43871018290519714,0.6011906266212463,0.5178183913230896,0.9021793007850647,0.17050087451934814,0.7577092051506042
2089late6,0.39082154631614685,0.3309003412723541,0.2452494204044342,0.13708670437335968,0.587226152420044,0.13664384186267853,0.19491247832775116,0.15262417495250702,1.03020179271698,0.08354254812002182,0.4811819791793823,0.7172921895980835,0.16704094409942627,0.2079748958349228,0.23713955283164978,0.17875021696090698,0.3446296453475952,0.40906375646591187,0.0985245332121849,0.3377467095851898,0.11923114955425262,0.5738759636878967,0.42280450463294983,0.3108004331588745,0.06069429591298103,0.6315332055091858,0.3094935715198517,0.3770292103290558,0.5011077523231506,0.22504952549934387,0.5804265737533569,0.3652103841304779,0.14607703685760498,0.0944879800081253,0.6332092881202698,0.11260045319795609,0.4511568248271942,0.31985390186309814,0.6690488457679749,0.7109675407409668,0.39838844537734985,0.5745962262153625,0.7142720818519592,0.578818142414093,0.33488479256629944,0.5076781511306763,0.9543312191963196,0.7106467485427856,0.27512848377227783,0.5007167458534241,1.0035192966461182,0.6216282248497009,0.3433573842048645,0.4118330180644989,0.172842338681221,0.4554060995578766,0.13514772057533264,0.271634578704834,0.441394180059433,0.6117960214614868,0.5405845046043396,0.9070723652839661,0.1522751748561859,0.7704636454582214
2075late8,0.38761186599731445,0.3360125422477722,0.24480712413787842,0.13945205509662628,0.5824528336524963,0.1525513231754303,0.21019800007343292,0.16141363978385925,1.0291708707809448,0.09063999354839325,0.4822883903980255,0.7188534140586853,0.16667455434799194,0.21104483306407928,0.24561908841133118,0.18674495816230774,0.3501209318637848,0.40968140959739685,0.09196094423532486,0.3415307104587555,0.13673052191734314,0.5687837600708008,0.42881569266319275,0.30341005325317383,0.06989168375730515,0.6316457390785217,0.31629228591918945,0.385181725025177,0.514800488948822,0.23858246207237244,0.5787655115127563,0.3663198947906494,0.1580791175365448,0.09744331985712051,0.6256405115127563,0.11634433269500732,0.4573964774608612,0.3327506184577942,0.6596657037734985,0.7220364809036255,0.39560168981552124,0.5672024488449097,0.7072781920433044,0.5820487141609192,0.3332769572734833,0.49206894636154175,0.9544118642807007,0.7019525766372681,0.27561867237091064,0.49757155776023865,0.9980095624923706,0.6233380436897278,0.354873925447464,0.4070441722869873,0.17954489588737488,0.4479173421859741,0.15228727459907532,0.27263766527175903,0.4428744912147522,0.6145598888397217,0.5269801616668701,0.9063977599143982,0.15923835337162018,0.7701853513717651
